# x	y	z	x_t	y_t	z_t	B_x	B_y	B_z	B_normal
-0.0029591836734693877	-0.0033673469387755102	0	-0.0029591836734693877	-0.0033673469387755102	0	-0.00051841212716724613	-0.00058991724815587229	0.10315215158589044	0.10315215158589044
-0.0029591836734693877	-0.0031632653061224487	0	-0.0029591836734693877	-0.0031632653061224487	0	-0.00051916994450242526	-0.00055497476826122673	0.10336866966309373	0.10336866966309373
-0.0029591836734693877	-0.0029591836734693877	0	-0.0029591836734693877	-0.0029591836734693877	0	-0.0005198814218377103	-0.0005198814218377103	0.10357201998310304	0.10357201998310304
-0.0029591836734693877	-0.0027551020408163266	0	-0.0029591836734693877	-0.0027551020408163266	0	-0.00052054636252368879	-0.00048464661338411307	0.10376213251343228	0.10376213251343228
-0.0029591836734693877	-0.0025510204081632655	0	-0.0029591836734693877	-0.0025510204081632655	0	-0.00052116458253620608	-0.00044927981253121811	0.1039389417115345	0.1039389417115345
-0.0029591836734693877	-0.002346938775510204	0	-0.0029591836734693877	-0.002346938775510204	0	-0.00052173591057457424	-0.00041379054976603677	0.10410238656133855	0.10410238656133855
-0.0029591836734693877	-0.002142857142857143	0	-0.0029591836734693877	-0.002142857142857143	0	-0.00052226018815454021	-0.00037818841211190987	0.10425241060735108	0.10425241060735108
-0.0029591836734693877	-0.0019387755102040815	0	-0.0029591836734693877	-0.0019387755102040815	0	-0.00052273726969390675	-0.0003424830387649758	0.10438896198626768	0.10438896198626768
-0.0029591836734693877	-0.0017346938775510204	0	-0.0029591836734693877	-0.0017346938775510204	0	-0.00052316702259126724	-0.0003066841166914409	0.1045119934560834	0.1045119934560834
-0.0029591836734693877	-0.0015306122448979593	0	-0.0029591836734693877	-0.0015306122448979593	0	-0.00052354932729837883	-0.00027080137618883658	0.10462146242265183	0.10462146242265183
-0.0029591836734693877	-0.0013265306122448978	0	-0.0029591836734693877	-0.0013265306122448978	0	-0.00052388407738509081	-0.00023484458641402173	0.10471733096367593	0.10471733096367593
-0.0029591836734693877	-0.0011224489795918367	0	-0.0029591836734693877	-0.0011224489795918367	0	-0.0005241711795972258	-0.00019882355088171345	0.1047995658500937	0.1047995658500937
-0.0029591836734693877	-0.00091836734693877525	0	-0.0029591836734693877	-0.00091836734693877525	0	-0.00052441055390780363	-0.00016274810293690818	0.10486813856484714	0.10486813856484714
-0.0029591836734693877	-0.00071428571428571418	0	-0.0029591836734693877	-0.00071428571428571418	0	-0.00052460213356049523	-0.00012662810120426249	0.10492302531900656	0.10492302531900656
-0.0029591836734693877	-0.00051020408163265311	0	-0.0029591836734693877	-0.00051020408163265311	0	-0.0005247458651063008	-9.0473425018337147e-05	0.10496420706523345	0.10496420706523345
-0.0029591836734693877	-0.00030612244897959204	0	-0.0029591836734693877	-0.00030612244897959204	0	-0.00052484170843298747	-5.4293969837892724e-05	0.10499166950856741	0.10499166950856741
-0.0029591836734693877	-0.00010204081632653097	0	-0.0029591836734693877	-0.00010204081632653097	0	-0.00052488963678657536	-1.8099642647812831e-05	0.10500540311453009	0.10500540311453009
-0.0029591836734693877	0.00010204081632653097	0	-0.0029591836734693877	0.00010204081632653097	0	-0.00052488963678657536	1.8099642647812831e-05	0.10500540311453009	0.10500540311453009
-0.0029591836734693877	0.00030612244897959204	0	-0.0029591836734693877	0.00030612244897959204	0	-0.00052484170843298747	5.4293969837892724e-05	0.10499166950856741	0.10499166950856741
-0.0029591836734693877	0.00051020408163265311	0	-0.0029591836734693877	0.00051020408163265311	0	-0.0005247458651063008	9.0473425018337147e-05	0.10496420706523345	0.10496420706523345
-0.0029591836734693877	0.00071428571428571418	0	-0.0029591836734693877	0.00071428571428571418	0	-0.00052460213356049523	0.00012662810120426249	0.10492302531900656	0.10492302531900656
-0.0029591836734693877	0.00091836734693877525	0	-0.0029591836734693877	0.00091836734693877525	0	-0.00052441055390780363	0.00016274810293690818	0.10486813856484714	0.10486813856484714
-0.0029591836734693877	0.0011224489795918372	0	-0.0029591836734693877	0.0011224489795918372	0	-0.0005241711795972258	0.0001988235508817138	0.1047995658500937	0.1047995658500937
-0.0029591836734693877	0.0013265306122448983	0	-0.0029591836734693877	0.0013265306122448983	0	-0.00052388407738509048	0.00023484458641402051	0.10471733096367593	0.10471733096367593
-0.0029591836734693877	0.0015306122448979593	0	-0.0029591836734693877	0.0015306122448979593	0	-0.00052354932729837883	0.00027080137618883658	0.10462146242265183	0.10462146242265183
-0.0029591836734693877	0.0017346938775510204	0	-0.0029591836734693877	0.0017346938775510204	0	-0.00052316702259126724	0.0003066841166914409	0.1045119934560834	0.1045119934560834
-0.0029591836734693877	0.0019387755102040815	0	-0.0029591836734693877	0.0019387755102040815	0	-0.00052273726969390675	0.0003424830387649758	0.10438896198626768	0.10438896198626768
-0.0029591836734693877	0.0021428571428571434	0	-0.0029591836734693877	0.0021428571428571434	0	-0.00052226018815454487	0.00037818841211191361	0.10425241060735108	0.10425241060735108
-0.0029591836734693877	0.0023469387755102045	0	-0.0029591836734693877	0.0023469387755102045	0	-0.00052173591057457001	0.00041379054976603872	0.10410238656133855	0.10410238656133855
-0.0029591836734693877	0.0025510204081632655	0	-0.0029591836734693877	0.0025510204081632655	0	-0.00052116458253620608	0.00044927981253121811	0.1039389417115345	0.1039389417115345
-0.0029591836734693877	0.0027551020408163266	0	-0.0029591836734693877	0.0027551020408163266	0	-0.00052054636252368879	0.00048464661338411307	0.10376213251343228	0.10376213251343228
-0.0029591836734693877	0.0029591836734693877	0	-0.0029591836734693877	0.0029591836734693877	0	-0.0005198814218377103	0.0005198814218377103	0.10357201998310304	0.10357201998310304
-0.0029591836734693877	0.0031632653061224496	0	-0.0029591836734693877	0.0031632653061224496	0	-0.00051916994450242255	0.00055497476826122175	0.10336866966309372	0.10336866966309372
-0.0029591836734693877	0.0033673469387755098	0	-0.0029591836734693877	0.0033673469387755098	0	-0.00051841212716724613	0.00058991724815587174	0.10315215158589044	0.10315215158589044
-0.0029591836734693877	0.0035714285714285718	0	-0.0029591836734693877	0.0035714285714285718	0	-0.00051760817900052449	0.00062469952637996613	0.10292254023497832	0.10292254023497832
-0.0029591836734693877	0.0037755102040816337	0	-0.0029591836734693877	0.0037755102040816337	0	-0.00051675832157818799	0.00065931234132390556	0.10267991450354284	0.10267991450354284
-0.0029591836734693877	0.0039795918367346939	0	-0.0029591836734693877	0.0039795918367346939	0	-0.00051586278876529252	0.0006937465090291363	0.10242435765085153	0.10242435765085153
-0.0029591836734693877	0.0041836734693877558	0	-0.0029591836734693877	0.0041836734693877558	0	-0.00051492182659219541	0.00072799292725112712	0.10215595725637239	0.10215595725637239
-0.0029591836734693877	0.004387755102040816	0	-0.0029591836734693877	0.004387755102040816	0	-0.00051393569312431552	0.00076204257946018252	0.10187480517166744	0.10187480517166744
-0.0029591836734693877	0.004591836734693878	0	-0.0029591836734693877	0.004591836734693878	0	-0.00051290465832613396	0.00079588653878193475	0.10158099747012321	0.10158099747012321
-0.0029591836734693877	0.0047959183673469382	0	-0.0029591836734693877	0.0047959183673469382	0	-0.00051182900391972001	0.00082951597186987967	0.10127463439455853	0.10127463439455853
-0.0029591836734693877	0.0050000000000000001	0	-0.0029591836734693877	0.0050000000000000001	0	-0.00051070902323813389	0.00086292214271269812	0.10095582030277805	0.10095582030277805

-0.0027551020408163266	-0.0050000000000000001	0	-0.0027551020408163266	-0.0050000000000000001	0	-0.00047609569489348531	-0.00086402552036224552	0.10114168745343406	0.10114168745343406
-0.0027551020408163266	-0.004795918367346939	0	-0.0027551020408163266	-0.004795918367346939	0	-0.00047713978893773492	-0.00083057666963238174	0.10146101904642292	0.10146101904642292
-0.0027551020408163266	-0.004591836734693878	0	-0.0027551020408163266	-0.004591836734693878	0	-0.00047814256059985872	-0.00079690426766638154	0.10176787936938259	0.10176787936938259
-0.0027551020408163266	-0.0043877551020408169	0	-0.0027551020408163266	-0.0043877551020408169	0	-0.00047910373636694359	-0.00076301706162142633	0.1020621639017367	0.1020621639017367
-0.0027551020408163266	-0.004183673469387755	0	-0.0027551020408163266	-0.004183673469387755	0	-0.00048002305355158661	-0.00072892389613387666	0.10234377224405176	0.10234377224405176
-0.0027551020408163266	-0.0039795918367346939	0	-0.0027551020408163266	-0.0039795918367346939	0	-0.00048090026042861523	-0.00069463370950801056	0.10261260817260444	0.10261260817260444
-0.0027551020408163266	-0.0037755102040816328	0	-0.0027551020408163266	-0.0037755102040816328	0	-0.00048173511636746548	-0.00066015552983688492	0.10286857969188085	0.10286857969188085
-0.0027551020408163266	-0.0035714285714285718	0	-0.0027551020408163266	-0.0035714285714285718	0	-0.00048252739195874596	-0.00062549847105765322	0.10311159908495682	0.10311159908495682
-0.0027551020408163266	-0.0033673469387755102	0	-0.0027551020408163266	-0.0033673469387755102	0	-0.00048327686913590586	-0.00059067172894384644	0.10334158296171449	0.10334158296171449
-0.0027551020408163266	-0.0031632653061224487	0	-0.0027551020408163266	-0.0031632653061224487	0	-0.0004839833412907615	-0.00055568457703753177	0.10355845230481867	0.10355845230481867
-0.0027551020408163266	-0.0029591836734693877	0	-0.0027551020408163266	-0.0029591836734693877	0	-0.00048464661338411307	-0.00052054636252368879	0.10376213251343228	0.10376213251343228
-0.0027551020408163266	-0.0027551020408163266	0	-0.0027551020408163266	-0.0027551020408163266	0	-0.00048526650205010585	-0.00048526650205010585	0.10395255344460501	0.10395255344460501
-0.0027551020408163266	-0.0025510204081632655	0	-0.0027551020408163266	-0.0025510204081632655	0	-0.00048584283569405861	-0.00044985447749455899	0.1041296494522992	0.1041296494522992
-0.0027551020408163266	-0.002346938775510204	0	-0.0027551020408163266	-0.002346938775510204	0	-0.00048637545458600002	-0.00041431983168437053	0.10429335942400804	0.10429335942400804
-0.0027551020408163266	-0.002142857142857143	0	-0.0027551020408163266	-0.002142857142857143	0	-0.00048686421094590131	-0.00037867216406906046	0.10444362681492665	0.10444362681492665
-0.0027551020408163266	-0.0019387755102040815	0	-0.0027551020408163266	-0.0019387755102040815	0	-0.00048730896902434063	-0.00034292112635048524	0.10458039967963821	0.10458039967963821
-0.0027551020408163266	-0.0017346938775510204	0	-0.0027551020408163266	-0.0017346938775510204	0	-0.00048770960517586901	-0.00030707641807370216	0.10470363070128533	0.10470363070128533
-0.0027551020408163266	-0.0015306122448979593	0	-0.0027551020408163266	-0.0015306122448979593	0	-0.00048806600792622223	-0.00027114778218122925	0.1048132772181868	0.1048132772181868
-0.0027551020408163266	-0.0013265306122448978	0	-0.0027551020408163266	-0.0013265306122448978	0	-0.00048837807803326857	-0.00023514500053453506	0.1049093012478836	0.1049093012478836
-0.0027551020408163266	-0.0011224489795918367	0	-0.0027551020408163266	-0.0011224489795918367	0	-0.00048864572854104196	-0.00019907788940560191	0.10499166950856741	0.10499166950856741
-0.0027551020408163266	-0.00091836734693877525	0	-0.0027551020408163266	-0.00091836734693877525	0	-0.00048886888482714227	-0.00016295629494238555	0.10506035343789455	0.10506035343789455
-0.0027551020408163266	-0.00071428571428571418	0	-0.0027551020408163266	-0.00071428571428571418	0	-0.00048904748464368222	-0.00012679008861132647	0.10511532920914229	0.10511532920914229
-0.0027551020408163266	-0.00051020408163265311	0	-0.0027551020408163266	-0.00051020408163265311	0	-0.00048918147815138859	-9.0589162620628385e-05	0.10515657774470209	0.10515657774470209
-0.0027551020408163266	-0.00030612244897959204	0	-0.0027551020408163266	-0.00030612244897959204	0	-0.00048927082794687164	-5.4363425327430625e-05	0.10518408472689077	0.10518408472689077
-0.0027551020408163266	-0.00010204081632653097	0	-0.0027551020408163266	-0.00010204081632653097	0	-0.00048931550908305093	-1.812279663270562e-05	0.10519784060607264	0.10519784060607264
-0.0027551020408163266	0.00010204081632653097	0	-0.0027551020408163266	0.00010204081632653097	0	-0.00048931550908305093	1.812279663270562e-05	0.10519784060607264	0.10519784060607264
-0.0027551020408163266	0.00030612244897959204	0	-0.0027551020408163266	0.00030612244897959204	0	-0.00048927082794687164	5.4363425327430625e-05	0.10518408472689077	0.10518408472689077
-0.0027551020408163266	0.00051020408163265311	0	-0.0027551020408163266	0.00051020408163265311	0	-0.00048918147815138859	9.0589162620628385e-05	0.10515657774470209	0.10515657774470209
-0.0027551020408163266	0.00071428571428571418	0	-0.0027551020408163266	0.00071428571428571418	0	-0.00048904748464368222	0.00012679008861132647	0.10511532920914229	0.10511532920914229
-0.0027551020408163266	0.00091836734693877525	0	-0.0027551020408163266	0.00091836734693877525	0	-0.00048886888482714227	0.00016295629494238555	0.10506035343789455	0.10506035343789455
-0.0027551020408163266	0.0011224489795918372	0	-0.0027551020408163266	0.0011224489795918372	0	-0.00048864572854104196	0.0001990778894056034	0.10499166950856741	0.10499166950856741
-0.0027551020408163266	0.0013265306122448983	0	-0.0027551020408163266	0.0013265306122448983	0	-0.00048837807803327183	0.00023514500053453742	0.1049093012478836	0.1049093012478836
-0.0027551020408163266	0.0015306122448979593	0	-0.0027551020408163266	0.0015306122448979593	0	-0.00048806600792622223	0.00027114778218122925	0.1048132772181868	0.1048132772181868
-0.0027551020408163266	0.0017346938775510204	0	-0.0027551020408163266	0.0017346938775510204	0	-0.00048770960517586901	0.00030707641807370216	0.10470363070128533	0.10470363070128533
-0.0027551020408163266	0.0019387755102040815	0	-0.0027551020408163266	0.0019387755102040815	0	-0.00048730896902434063	0.00034292112635048524	0.10458039967963821	0.10458039967963821
-0.0027551020408163266	0.0021428571428571434	0	-0.0027551020408163266	0.0021428571428571434	0	-0.00048686421094590131	0.00037867216406906035	0.10444362681492665	0.10444362681492665
-0.0027551020408163266	0.0023469387755102045	0	-0.0027551020408163266	0.0023469387755102045	0	-0.00048637545458599801	0.00041431983168436945	0.10429335942400804	0.10429335942400804
-0.0027551020408163266	0.0025510204081632655	0	-0.0027551020408163266	0.0025510204081632655	0	-0.00048584283569405861	0.00044985447749455899	0.1041296494522992	0.1041296494522992
-0.0027551020408163266	0.0027551020408163266	0	-0.0027551020408163266	0.0027551020408163266	0	-0.00048526650205010585	0.00048526650205010585	0.10395255344460501	0.10395255344460501
-0.0027551020408163266	0.0029591836734693877	0	-0.0027551020408163266	0.0029591836734693877	0	-0.00048464661338411307	0.00052054636252368879	0.10376213251343228	0.10376213251343228
-0.0027551020408163266	0.0031632653061224496	0	-0.0027551020408163266	0.0031632653061224496	0	-0.0004839833412907615	0.00055568457703753177	0.10355845230481867	0.10355845230481867
-0.0027551020408163266	0.0033673469387755098	0	-0.0027551020408163266	0.0033673469387755098	0	-0.00048327686913590586	0.00059067172894384558	0.10334158296171449	0.10334158296171449
-0.0027551020408163266	0.0035714285714285718	0	-0.0027551020408163266	0.0035714285714285718	0	-0.00048252739195874596	0.00062549847105765322	0.10311159908495682	0.10311159908495682
-0.0027551020408163266	0.0037755102040816337	0	-0.0027551020408163266	0.0037755102040816337	0	-0.00048173511636746754	0.00066015552983687983	0.10286857969188083	0.10286857969188083
-0.0027551020408163266	0.0039795918367346939	0	-0.0027551020408163266	0.0039795918367346939	0	-0.00048090026042861523	0.00069463370950801056	0.10261260817260444	0.10261260817260444
-0.0027551020408163266	0.0041836734693877558	0	-0.0027551020408163266	0.0041836734693877558	0	-0.00048002305355158661	0.00072892389613387655	0.10234377224405176	0.10234377224405176
-0.0027551020408163266	0.004387755102040816	0	-0.0027551020408163266	0.004387755102040816	0	-0.00047910373636694456	0.00076301706162142666	0.1020621639017367	0.1020621639017367
-0.0027551020408163266	0.004591836734693878	0	-0.0027551020408163266	0.004591836734693878	0	-0.00047814256059985872	0.00079690426766638154	0.10176787936938259	0.10176787936938259
-0.0027551020408163266	0.0047959183673469382	0	-0.0027551020408163266	0.0047959183673469382	0	-0.0004771397889377365	0.00083057666963237665	0.10146101904642291	0.10146101904642291
-0.0027551020408163266	0.0050000000000000001	0	-0.0027551020408163266	0.0050000000000000001	0	-0.00047609569489348531	0.00086402552036224552	0.10114168745343406	0.10114168745343406

-0.0025510204081632655	-0.0050000000000000001	0	-0.0025510204081632655	-0.0050000000000000001	0	-0.00044135273852172007	-0.00086505136750261106	0.10131454851941188	0.10131454851941188
-0.0025510204081632655	-0.004795918367346939	0	-0.0025510204081632655	-0.004795918367346939	0	-0.00044232065761205282	-0.00083156283631059379	0.10163436137714926	0.10163436137714926
-0.0025510204081632655	-0.004591836734693878	0	-0.0025510204081632655	-0.004591836734693878	0	-0.00044325026952545882	-0.00079785048514583042	0.1019416841299705	0.1019416841299705
-0.0025510204081632655	-0.0043877551020408169	0	-0.0025510204081632655	-0.0043877551020408169	0	-0.00044414132065643771	-0.00076392307152908117	0.10223641210584199	0.10223641210584199
-0.0025510204081632655	-0.004183673469387755	0	-0.0025510204081632655	-0.004183673469387755	0	-0.00044499356743582833	-0.0007297894505946999	0.10251844475959591	0.10251844475959591
-0.0025510204081632655	-0.0039795918367346939	0	-0.0025510204081632655	-0.0039795918367346939	0	-0.00044580677645834926	-0.00069545857127497474	0.10278768572761625	0.10278768572761625
-0.0025510204081632655	-0.0037755102040816328	0	-0.0025510204081632655	-0.0037755102040816328	0	-0.00044658072460510836	-0.00066093947241560006	0.1030440428804348	0.1030440428804348
-0.0025510204081632655	-0.0035714285714285718	0	-0.0025510204081632655	-0.0035714285714285718	0	-0.0004473151991614446	-0.00062624127882605961	0.10328742837322596	0.10328742837322596
-0.0025510204081632655	-0.0033673469387755102	0	-0.0025510204081632655	-0.0033673469387755102	0	-0.00044800999792928763	-0.0005913731972666213	0.10351775869410956	0.10351775869410956
-0.0025510204081632655	-0.0031632653061224487	0	-0.0025510204081632655	-0.0031632653061224487	0	-0.00044866492933488101	-0.00055634451237526977	0.10373495471022395	0.10373495471022395
-0.0025510204081632655	-0.0029591836734693877	0	-0.0025510204081632655	-0.0029591836734693877	0	-0.00044927981253121811	-0.00052116458253620608	0.1039389417115345	0.1039389417115345
-0.0025510204081632655	-0.0027551020408163266	0	-0.0025510204081632655	-0.0027551020408163266	0	-0.00044985447749455899	-0.00048584283569405861	0.1041296494522992	0.1041296494522992
-0.0025510204081632655	-0.0025510204081632655	0	-0.0025510204081632655	-0.0025510204081632655	0	-0.00045038876511599771	-0.00045038876511599771	0.10430701219018104	0.10430701219018104
-0.0025510204081632655	-0.002346938775510204	0	-0.0025510204081632655	-0.002346938775510204	0	-0.00045088252728752771	-0.00041481192510451086	0.10447096872293636	0.10447096872293636
-0.0025510204081632655	-0.002142857142857143	0	-0.0025510204081632655	-0.002142857142857143	0	-0.00045133562698137727	-0.00037912192666434167	0.10462146242265183	0.10462146242265183
-0.0025510204081632655	-0.0019387755102040815	0	-0.0025510204081632655	-0.0019387755102040815	0	-0.00045174793832494071	-0.00034332843312696745	0.10475844126750418	0.10475844126750418
-0.0025510204081632655	-0.0017346938775510204	0	-0.0025510204081632655	-0.0017346938775510204	0	-0.00045211934666878695	-0.00030744115573477982	0.10488185787098324	0.10488185787098324
-0.0025510204081632655	-0.0015306122448979593	0	-0.0025510204081632655	-0.0015306122448979593	0	-0.00045244974864911016	-0.00027146984918947139	0.10499166950856741	0.10499166950856741
-0.0025510204081632655	-0.0013265306122448978	0	-0.0025510204081632655	-0.0013265306122448978	0	-0.00045273905224400807	-0.00023542430716687944	0.10508783814181175	0.10508783814181175
-0.0025510204081632655	-0.0011224489795918367	0	-0.0025510204081632655	-0.0011224489795918367	0	-0.00045298717682385159	-0.00019931435780250629	0.10517033043982761	0.10517033043982761
-0.0025510204081632655	-0.00091836734693877525	0	-0.0025510204081632655	-0.00091836734693877525	0	-0.0004531940531953648	-0.0001631498591503329	0.10523911779813251	0.10523911779813251
-0.0025510204081632655	-0.00071428571428571418	0	-0.0025510204081632655	-0.00071428571428571418	0	-0.00045335962363929474	-0.00012694069461899484	0.10529417635483562	0.10529417635483562
-0.0025510204081632655	-0.00051020408163265311	0	-0.0025510204081632655	-0.00051020408163265311	0	-0.00045348384194230382	-9.0696768388456013e-05	0.10533548700416023	0.10533548700416023
-0.0025510204081632655	-0.00030612244897959204	0	-0.0025510204081632655	-0.00030612244897959204	0	-0.00045356667342207681	-5.4428000810646189e-05	0.10536303540728113	0.10536303540728113
-0.0025510204081632655	-0.00010204081632653097	0	-0.0025510204081632655	-0.00010204081632653097	0	-0.00045360809494658178	-1.8144323797863709e-05	0.10537681200045704	0.10537681200045704
-0.0025510204081632655	0.00010204081632653097	0	-0.0025510204081632655	0.00010204081632653097	0	-0.00045360809494658178	1.8144323797863709e-05	0.10537681200045704	0.10537681200045704
-0.0025510204081632655	0.00030612244897959204	0	-0.0025510204081632655	0.00030612244897959204	0	-0.00045356667342207681	5.4428000810646189e-05	0.10536303540728113	0.10536303540728113
-0.0025510204081632655	0.00051020408163265311	0	-0.0025510204081632655	0.00051020408163265311	0	-0.00045348384194230382	9.0696768388456013e-05	0.10533548700416023	0.10533548700416023
-0.0025510204081632655	0.00071428571428571418	0	-0.0025510204081632655	0.00071428571428571418	0	-0.00045335962363929474	0.00012694069461899484	0.10529417635483562	0.10529417635483562
-0.0025510204081632655	0.00091836734693877525	0	-0.0025510204081632655	0.00091836734693877525	0	-0.0004531940531953648	0.0001631498591503329	0.10523911779813251	0.10523911779813251
-0.0025510204081632655	0.0011224489795918372	0	-0.0025510204081632655	0.0011224489795918372	0	-0.00045298717682385159	0.00019931435780250705	0.10517033043982761	0.10517033043982761
-0.0025510204081632655	0.0013265306122448983	0	-0.0025510204081632655	0.0013265306122448983	0	-0.0004527390522440142	0.00023542430716688018	0.10508783814181175	0.10508783814181175
-0.0025510204081632655	0.0015306122448979593	0	-0.0025510204081632655	0.0015306122448979593	0	-0.00045244974864911016	0.00027146984918947139	0.10499166950856741	0.10499166950856741
-0.0025510204081632655	0.0017346938775510204	0	-0.0025510204081632655	0.0017346938775510204	0	-0.00045211934666878695	0.00030744115573477982	0.10488185787098324	0.10488185787098324
-0.0025510204081632655	0.0019387755102040815	0	-0.0025510204081632655	0.0019387755102040815	0	-0.00045174793832494071	0.00034332843312696745	0.10475844126750418	0.10475844126750418
-0.0025510204081632655	0.0021428571428571434	0	-0.0025510204081632655	0.0021428571428571434	0	-0.00045133562698137174	0.00037912192666434129	0.10462146242265183	0.10462146242265183
-0.0025510204081632655	0.0023469387755102045	0	-0.0025510204081632655	0.0023469387755102045	0	-0.00045088252728753308	0.00041481192510450972	0.10447096872293636	0.10447096872293636
-0.0025510204081632655	0.0025510204081632655	0	-0.0025510204081632655	0.0025510204081632655	0	-0.00045038876511599771	0.00045038876511599771	0.10430701219018104	0.10430701219018104
-0.0025510204081632655	0.0027551020408163266	0	-0.0025510204081632655	0.0027551020408163266	0	-0.00044985447749455899	0.00048584283569405861	0.1041296494522992	0.1041296494522992
-0.0025510204081632655	0.0029591836734693877	0	-0.0025510204081632655	0.0029591836734693877	0	-0.00044927981253121811	0.00052116458253620608	0.1039389417115345	0.1039389417115345
-0.0025510204081632655	0.0031632653061224496	0	-0.0025510204081632655	0.0031632653061224496	0	-0.00044866492933488101	0.00055634451237526858	0.10373495471022395	0.10373495471022395
-0.0025510204081632655	0.0033673469387755098	0	-0.0025510204081632655	0.0033673469387755098	0	-0.00044800999792928763	0.0005913731972666213	0.10351775869410956	0.10351775869410956
-0.0025510204081632655	0.0035714285714285718	0	-0.0025510204081632655	0.0035714285714285718	0	-0.0004473151991614446	0.00062624127882605961	0.10328742837322596	0.10328742837322596
-0.0025510204081632655	0.0037755102040816337	0	-0.0025510204081632655	0.0037755102040816337	0	-0.00044658072460510836	0.00066093947241560049	0.1030440428804348	0.1030440428804348
-0.0025510204081632655	0.0039795918367346939	0	-0.0025510204081632655	0.0039795918367346939	0	-0.00044580677645834926	0.00069545857127497474	0.10278768572761625	0.10278768572761625
-0.0025510204081632655	0.0041836734693877558	0	-0.0025510204081632655	0.0041836734693877558	0	-0.00044499356743582833	0.00072978945059469947	0.10251844475959591	0.10251844475959591
-0.0025510204081632655	0.004387755102040816	0	-0.0025510204081632655	0.004387755102040816	0	-0.00044414132065643321	0.00076392307152908204	0.102236412105842	0.102236412105842
-0.0025510204081632655	0.004591836734693878	0	-0.0025510204081632655	0.004591836734693878	0	-0.00044325026952545882	0.00079785048514583042	0.1019416841299705	0.1019416841299705
-0.0025510204081632655	0.0047959183673469382	0	-0.0025510204081632655	0.0047959183673469382	0	-0.00044232065761205282	0.00083156283631059574	0.10163436137714926	0.10163436137714926
-0.0025510204081632655	0.0050000000000000001	0	-0.0025510204081632655	0.0050000000000000001	0	-0.00044135273852172007	0.00086505136750261106	0.10131454851941188	0.10131454851941188

-0.002346938775510204	-0.0050000000000000001	0	-0.002346938775510204	-0.0050000000000000001	0	-0.00040648951463576717	-0.00086599940074565866	0.10147434380621488	0.10147434380621488
-0.002346938775510204	-0.004795918367346939	0	-0.002346938775510204	-0.004795918367346939	0	-0.0004073809911855349	-0.00083247419937912122	0.10179460153174165	0.10179460153174165
-0.002346938775510204	-0.004591836734693878	0	-0.002346938775510204	-0.004591836734693878	0	-0.00040823718626200928	-0.00079872492964305189	0.10210235174252226	0.10210235174252226
-0.002346938775510204	-0.0043877551020408169	0	-0.002346938775510204	-0.0043877551020408169	0	-0.0004090578662474073	-0.00076476035863645188	0.10239748962643905	0.10239748962643905
-0.002346938775510204	-0.004183673469387755	0	-0.002346938775510204	-0.004183673469387755	0	-0.00040984280676888482	-0.00073058935119666346	0.10267991450354286	0.10267991450354286
-0.002346938775510204	-0.0039795918367346939	0	-0.002346938775510204	-0.0039795918367346939	0	-0.00041059179281573025	-0.00069622086607889436	0.10294952988082878	0.10294952988082878
-0.002346938775510204	-0.0037755102040816328	0	-0.002346938775510204	-0.0037755102040816328	0	-0.00041130461885253652	-0.00066166395206710262	0.10320624350494444	0.10320624350494444
-0.002346938775510204	-0.0035714285714285718	0	-0.002346938775510204	-0.0035714285714285718	0	-0.00041198108892742262	-0.00062692774402000912	0.1034499674127661	0.1034499674127661
-0.002346938775510204	-0.0033673469387755102	0	-0.002346938775510204	-0.0033673469387755102	0	-0.00041262101677616315	-0.00059202145885270461	0.10368061797979741	0.10368061797979741
-0.002346938775510204	-0.0031632653061224487	0	-0.002346938775510204	-0.0031632653061224487	0	-0.00041322422592123204	-0.00055695439145908208	0.10389811596633208	0.10389811596633208
-0.002346938775510204	-0.0029591836734693877	0	-0.002346938775510204	-0.0029591836734693877	0	-0.00041379054976603677	-0.00052173591057457424	0.10410238656133855	0.10410238656133855
-0.002346938775510204	-0.0027551020408163266	0	-0.002346938775510204	-0.0027551020408163266	0	-0.00041431983168437053	-0.00048637545458600002	0.10429335942400804	0.10429335942400804
-0.002346938775510204	-0.0025510204081632655	0	-0.002346938775510204	-0.0025510204081632655	0	-0.00041481192510451086	-0.00045088252728752771	0.10447096872293636	0.10447096872293636
-0.002346938775510204	-0.002346938775510204	0	-0.002346938775510204	-0.002346938775510204	0	-0.0004152666935882886	-0.0004152666935882886	0.10463515317288041	0.10463515317288041
-0.002346938775510204	-0.002142857142857143	0	-0.002346938775510204	-0.002142857142857143	0	-0.00041568401090502855	-0.00037953757517412875	0.10478585606906829	0.10478585606906829
-0.002346938775510204	-0.0019387755102040815	0	-0.002346938775510204	-0.0019387755102040815	0	-0.00041606376109968191	-0.00034370484612583586	0.10492302531900656	0.10492302531900656
-0.002346938775510204	-0.0017346938775510204	0	-0.002346938775510204	-0.0017346938775510204	0	-0.00041640583855624859	-0.00030777822849809418	0.10504661347176564	0.10504661347176564
-0.002346938775510204	-0.0015306122448979593	0	-0.002346938775510204	-0.0015306122448979593	0	-0.00041671014805488464	-0.00027176748786188968	0.10515657774470209	0.10515657774470209
-0.002346938775510204	-0.0013265306122448978	0	-0.002346938775510204	-0.0013265306122448978	0	-0.00041697660482411603	-0.00023568242881360569	0.10525288004759464	0.10525288004759464
